COMMUNE_NL,COMMUNE_FR,COMMUNE_DE,PKANCODE,STREET_NL,STREET_FR,STREET_DE,HUISNR,LAT,LON
Lille,,,2275,Zagerijstraat,,,16,51.2338953637,4.82658411316
Lille,,,2275,Hoogland,,,10,51.2362065524,4.83581864285
Lille,,,2275,Kloosterstraat,,,29,51.265025136,4.8651111688
Lille,,,2275,Kerkstraat,,,29,51.2381769528,4.8219216303
Lille,,,2275,Veldstraat,,,31,51.2401508047,4.8163642828
Lille,,,2275,Beulk,,,40A,51.264178129,4.78266831747
Lille,,,2275,Heymansstraat,,,31,51.2649934429,4.78729261033
Lille,,,2275,Vlimmersebaan,,,32,51.2651709081,4.78720666884
Lille,,,2275,Molenpad,,,50,51.2739263427,4.86874135233
Lille,,,2275,Wagemansstraat,,,22,51.2604130719,4.79077464222
Lille,,,2275,Borgstraat,,,29,51.2576987253,4.78795581635
Lille,,,2275,Wechelsebaan,,,124,,
Lille,,,2275,Kloosterstraat,,,85,51.2623781374,4.86117799508
Lille,,,2275,Rozenlaan,,,57,51.2645969487,4.8686674396
Lille,,,2275,Beersebaan,,,89,,
Lille,,,2275,Houtzijde,,,66,51.2564695952,4.8329988924
Lille,,,2275,Kauwenberg,,,7,51.2557229696,4.82271722934
Lille,,,2275,Akkerstraat,,,25,51.2451439128,4.82239276024
Lille,,,2275,Valvekenstraat,,,70,51.2540298373,4.82706586377
Lille,,,2275,Bersegembaan,,,44,51.2763383531,4.79058084779
Lille,,,2275,Heihoef,,,9,51.278780217,4.78802809851
Lille,,,2275,Molenpad,,,78,51.276280033,4.86931738268
Lille,,,2275,Gebroeders De Winterstraat,,,103,51.2588388972,4.79878632296
Lille,,,2275,Zagerijstraat,,,45,51.232676886,4.81865473643
Lille,,,2275,De Blokken,,,2,51.2728195274,4.78749216378
Lille,,,2275,Kardinaal Cardijnlaan,,,17,51.2335750826,4.83916829344
Lille,,,2275,Beersebaan,,,84,51.2749608861,4.86550567705
Lille,,,2275,Moereind,,,97,51.2556272931,4.78657592184
Lille,,,2275,Rozenlaan,,,5,51.2651273052,4.8665072975
Lille,,,2275,Bersegembaan,,,64,51.2803621614,4.79471481621
Lille,,,2275,Molenpad,,,55,51.2740988026,4.86821629396
Lille,,,2275,Pulsebaan,,,70,51.2602356645,4.78179002711
Lille,,,2275,Valvekenstraat,,,106,51.251440678,4.82834818591
Lille,,,2275,Rooien,,,2,51.2797300193,4.88686986152
Lille,,,2275,Beek,,,50,51.2346147858,4.83415426446
Lille,,,2275,Visbeekbaan,,,21,51.2678115903,4.79127606378
Lille,,,2275,Wagemansstraat,,,37,51.2598928497,4.79239987643
Lille,,,2275,Koolmeesweg,,,18,51.2766711195,4.79443637656
Lille,,,2275,Koolmeesweg,,,9,51.2751288093,4.79433699186
Lille,,,2275,Beukenlaan,,,13,51.2287136326,4.81781430789
Lille,,,2275,Lodewijk Mercelislaan,,,14,51.261626822,4.78160267733
Lille,,,2275,Herentalsesteenweg,,,42,51.2241620687,4.83215394944
Lille,,,2275,Hoogland,,,23,51.2361817677,4.83721972191
Lille,,,2275,Turnhoutsebaan,,,20,51.2721319561,4.87847189924
Lille,,,2275,Vondelweg,,,20,51.2641956782,4.86652297411
Lille,,,2275,Vlinderweg,,,8,51.2748823333,4.79231476436
Lille,,,2275,Slaaplaken,,,7,51.2273381892,4.83468462984
Lille,,,2275,Herentalsesteenweg,,,75,51.2221468473,4.83061389356
Lille,,,2275,Hoeksken,,,37,51.2422488517,4.82636786671
Lille,,,2275,Molenpad,,,58,51.2746903522,4.86910352024
Lille,,,2275,De Nefstraat,,,100,51.2710933873,4.87404459464
Lille,,,2275,Kardinaal Cardijnlaan,,,4,51.2331306903,4.8379707398
Lille,,,2275,Doolstraat,,,3,51.2647509864,4.87017959896
Lille,,,2275,Houtzijde,,,21,51.2489847538,4.82867381793
Lille,,,2275,Boskapelstraat,,,32,51.235992063,4.82195963329
Lille,,,2275,Wechelsebaan,,,149A,51.2534258976,4.8112477344
Lille,,,2275,Boskant,,,135,51.2510453493,4.81577358318
Lille,,,2275,Beukenlaan,,,27,51.2288332187,4.8132430824
Lille,,,2275,Moleneind,,,36,51.2321753374,4.82588398672
Lille,,,2275,Puttekensberg,,,50,51.2654690109,4.80840760988
Lille,,,2275,Dorp,,,5,51.2272446166,4.83539073632
Lille,,,2275,Valvekenstraat,,,72A,51.2539747932,4.82760747406
Lille,,,2275,Heikant,,,82,51.2290610526,4.82584567213
Lille,,,2275,Pastorijstraat,,,24,51.2656216325,4.79032876402
Lille,,,2275,Dr.Tricotstraat,,,1,51.2278198605,4.83904414032
Lille,,,2275,Dalenbergstraat,,,13,51.2661519874,4.79437906141
Lille,,,2275,Kaulil,,,31,51.2789127856,4.798738678
Lille,,,2275,Messemakersstraat,,,10,51.2596841413,4.8600287953
Lille,,,2275,Laagland,,,9,51.2314666178,4.82860924395
Lille,,,2275,Gierlebaan,,,14,51.2422377271,4.82445602346
Lille,,,2275,Broekzijstraat,,,98,51.2450958648,4.80622649556
Lille,,,2275,Boonhof,,,17,51.2595417618,4.78684931778
Lille,,,2275,Beersebaan,,,169,51.2783977421,4.86177756475
Lille,,,2275,Dr. Karel Van Noppenstraat,,,19,51.2625671943,4.80683594491
Lille,,,2275,Kloosterstraat,,,54,51.2649575472,4.86416757874
Lille,,,2275,Haestakkers,,,22,51.2258602393,4.83875779703
Lille,,,2275,Tuinwijk,,,8,51.2346008296,4.83242367957
Lille,,,2275,Pastorijstraat,,,47,51.2671477921,4.79233257665
Lille,,,2275,Biezenhoek,,,33,51.2310040706,4.84052616037
Lille,,,2275,Puttekensberg,,,16,51.2666631966,4.80836216174
Lille,,,2275,Kabienstraat,,,11,51.2392552495,4.82087995688
Lille,,,2275,Dr. Karel Van Noppenstraat,,,26,51.2637008299,4.80661238147
Lille,,,2275,Wechelsebaan,,,24,51.2431901933,4.82259954672
Lille,,,2275,Wagemansstraat,,,65,51.2578265213,4.79501969532
Lille,,,2275,Valvekenstraat,,,85,51.2525526385,4.82929462363
Lille,,,2275,Hemeldonk,,,28A,51.2739652053,4.85393654393
Lille,,,2275,Molenheidedreef,,,19,51.272707283,4.79776120188
Lille,,,2275,Middelveld,,,27,51.2669266877,4.87857203714
Lille,,,2275,Lichtaartsesteenweg,,,45,51.2242624318,4.83826141139
Lille,,,2275,Mastbosweg,,,14,51.2755600471,4.79163895861
Lille,,,2275,Hoogland,,,35,51.2357149112,4.83857567339
Lille,,,2275,Heiend,,,116,51.2284669169,4.80515212854
Lille,,,2275,Kloosterstraat,,,61,51.2634728911,4.86275921436
Lille,,,2275,Oude Lillebaan,,,3A,51.2618655305,4.85821292364
Lille,,,2275,Groeneweg,,,32,51.2482226645,4.82444174114
Lille,,,2275,Wagemansstraat,,,28,51.2600348578,4.79139838239
Lille,,,2275,Dingdongen,,,12,51.2521798818,4.85705240931
Lille,,,2275,Pellaarstraat,,,10,51.2753345282,4.8666179758
Lille,,,2275,Nieuwstraat,,,5,51.2646303024,4.79236509288
Lille,,,2275,Kloosterstraat,,,10,51.2664359089,4.86674710332
Lille,,,2275,Vennestraat,,,46,51.2655293469,4.87027323669
Lille,,,2275,Groeneweg,,,33,51.2486050443,4.82327236626
Lille,,,2275,Tielenbaan,,,27,51.2376437595,4.82755442323
Lille,,,2275,Vijfde Bosdreef,,,22,51.2757858794,4.80803884759
Lille,,,2275,Schoolstraat,,,7,51.2673824473,4.86624257939
Lille,,,2275,Wechelsebaan,,,18,51.242852335,4.82287535402
Lille,,,2275,Tielenbaan,,,64,51.2366847214,4.83349956366
Lille,,,2275,Bersegembaan,,,18,51.2706836488,4.78872698696
Lille,,,2275,Molenpad,,,38,51.2729231852,4.86849857212
Lille,,,2275,Tielenbaan,,,20,51.2373243995,4.82773913493
Lille,,,2275,Bersegembaan,,,56A,51.2789492663,4.79324652213
Lille,,,2275,De Schrans,,,33,51.2362280559,4.82147926304
Lille,,,2275,Schoolstraat,,,29,51.2681382207,4.86497460065
Lille,,,2275,Moereind,,,105,51.2554002566,4.78558064908
Lille,,,2275,Meikloklaan,,,21,51.2750760625,4.87011752301
Lille,,,2275,De Nefstraat,,,28,51.2689454959,4.86929590797
Lille,,,2275,Zand,,,63,51.2644999448,4.80189273652
Lille,,,2275,Kaulildijk,,,7,51.2711383626,4.78682777989
Lille,,,2275,Azalealaan,,,6,51.2594195726,4.7910296439
Lille,,,2275,Balsakker,,,54,51.2379486978,4.81080889706
Lille,,,2275,Wechelsebaan,,,132,51.2491453233,4.81808440683
Lille,,,2275,Poederleese weg,,,14,51.2372163733,4.82518392441
Lille,,,2275,Houtzijde,,,36,51.2496541955,4.82953204438
Lille,,,2275,Kerkstraat,,,3,,
Lille,,,2275,Achterste Moereind,,,36A,51.254045657,4.7981660567
Lille,,,2275,Pulsebaan,,,83,51.2576855324,4.78154319818
Lille,,,2275,Kloosterstraat,,,70,51.2645168232,4.86307790134
Lille,,,2275,Lozijde,,,22,51.276487565,4.87101508046
Lille,,,2275,Vlimmersebaan,,,132,51.2739223581,4.785392319
Lille,,,2275,Dorp,,,14,51.2275412965,4.83589890787
Lille,,,2275,Oevelenberg,,,14,51.258566989,4.82006804897
Lille,,,2275,Dr. Karel Van Noppenstraat,,,23,51.2630842518,4.80801014323
Lille,,,2275,Boskapelstraat,,,58,51.2338889643,4.82199828606
Lille,,,2275,Kloosterstraat,,,1,51.2662636908,4.86749315726
Lille,,,2275,Nachtegalenstraat,,,27,51.2500169638,4.8203627958
Lille,,,2275,Doolstraat,,,54,51.260326315,4.86663428562
Lille,,,2275,Lichtaartsesteenweg,,,29,51.2249433926,4.83731405394
Lille,,,2275,P.Damiaanstraat,,,9,51.236003218,4.83079506718
Lille,,,2275,Beukenlaan,,,14,51.2290487542,4.81688384862
Lille,,,2275,Hemeldonk,,,10,51.272058701,4.85548313508
Lille,,,2275,Oostmalsebaan,,,7,51.2640921404,4.78447745356
Lille,,,2275,Beek,,,51,51.2357391645,4.83481383194
Lille,,,2275,Valvekenstraat,,,55,51.25399328,4.82364041652
Lille,,,2275,Molenheidedreef,,,32,51.2725228232,4.79905201049
Lille,,,2275,Wijngaard,,,14,51.2264112644,4.83832173451
Lille,,,2275,Diamantstraat,,,3,51.2544909511,4.78183011574
Lille,,,2275,Rechtestraat,,,37,51.2397296021,4.82342424168
Lille,,,2275,Slaaplaken,,,5A,51.2273850764,4.83501178005
Lille,,,2275,Singel,,,24,,
Lille,,,2275,De Dijken,,,24,51.2459436026,4.82888005969
Lille,,,2275,Peerdskerkhofstraat,,,26,51.2397191872,4.82804412867
Lille,,,2275,Valvekenstraat,,,5,51.2520106579,4.81702023063
Lille,,,2275,Kan. J. Peetersstraat,,,28,,
Lille,,,2275,Louis Neefsstraat,,,4,51.2669597726,4.86299540191
Lille,,,2275,Den Hert,,,12,,
Lille,,,2275,Heikant,,,77,51.2288087773,4.82718202535
Lille,,,2275,De Nieuwe Wijngaard,,,4,51.2287111376,4.84601815017
Lille,,,2275,Hoeksken,,,31,51.2419279261,4.82595959777
Lille,,,2275,Wechelsebaan,,,19,51.2429529519,4.82209387365
Lille,,,2275,Karrewiel,,,19,,
Lille,,,2275,Moleneind,,,49,51.2306350028,4.82828520521
Lille,,,2275,Oevelenberg,,,20B,51.259734245,4.82083862423
Lille,,,2275,Zielestraat,,,33,51.2271189818,4.84595501578
Lille,,,2275,Stepke,,,21,51.2645950853,4.78058889336
Lille,,,2275,Tuinwijk,,,2,51.2348069954,4.83217960992
Lille,,,2275,Hoogland,,,31,51.2358492127,4.8380524118
Lille,,,2275,Oude Baan,,,26,51.2691897215,4.87261485509
Lille,,,2275,Vennestraat,,,23,51.2662914408,4.86932738141
Lille,,,2275,Patrijzenpad,,,14,51.2901935259,4.84727002942
Lille,,,2275,De Blokken,,,7,51.2730975949,4.78747575295
Lille,,,2275,Blommerschotsebaan,,,17,51.2653966681,4.77813171869
Lille,,,2275,Poederleese weg,,,115,51.2322642659,4.83141496148
Lille,,,2275,Kosterstraat,,,54,51.2696599804,4.87539410851
Lille,,,2275,Beulk,,,29,51.2638301133,4.78297209779
Lille,,,2275,Haarlebeek,,,3,51.2812967855,4.83153179756
Lille,,,2275,Osseneersels,,,5,51.2526205637,4.87127080313
Lille,,,2275,Dr.Tricotstraat,,,8,51.2284768799,4.83923545301
Lille,,,2275,Kloosterstraat,,,92,51.263524485,4.8617905615
Lille,,,2275,Begonialaan,,,35,,
Lille,,,2275,Moereind,,,11,51.2571398558,4.7988256221
Lille,,,2275,Sept,,,14,51.2687200206,4.78228835656
Lille,,,2275,Hoeven,,,3,51.2167332412,4.83972993112
Lille,,,2275,De Dalen,,,40,51.2690197,4.78974431297
Lille,,,2275,Zand,,,59,51.2650065716,4.80166062828
Lille,,,2275,Oude Baan,,,21,51.2696829329,4.87229450875
Lille,,,2275,Beerseheide,,,26,51.2923197998,4.83852832023
Lille,,,2275,Schoolblok,,,22,51.2664673,4.87101162162
Lille,,,2275,Beulk,,,95,51.2594252324,4.7795068206
Lille,,,2275,Nachtegalenstraat,,,13,51.251165734,4.82056214879
Lille,,,2275,Hazenpad,,,17,51.2903950802,4.84059574986
Lille,,,2275,Kardinaal Cardijnlaan,,,60,51.2341750982,4.83920542685
Lille,,,2275,Moereind,,,30,51.2569500559,4.79574322022
Lille,,,2275,Pastorijstraat,,,3,51.2649657332,4.78811100845
Lille,,,2275,Middelveld,,,26B,51.2700749034,4.88014903112
Lille,,,2275,Baan,,,62,51.2340048102,4.83831343789
Lille,,,2275,Veldstraat,,,19,51.2394765764,4.81560532144
Lille,,,2275,Biezenhoek,,,3,51.2297554521,4.8359874124
Lille,,,2275,Rozenlaan,,,15,51.2654854257,4.86773854953
Lille,,,2275,S. Daneelsstraat,,,24,51.2727600049,4.86954889377
Lille,,,2275,Molenpad,,,63,51.2749101293,4.86878230869
Lille,,,2275,Boonhof,,,61,51.258747144,4.78780038321
Lille,,,2275,Brulens,,,4,51.2632623765,4.85861458275
Lille,,,2275,Kloosterstraat,,,116,51.2608939391,4.85761247502
Lille,,,2275,Hemeldonk,,,1,51.2708203424,4.85546788301
Lille,,,2275,Molenpad,,,64,51.2752806746,4.86900568981
Lille,,,2275,Sept,,,20,51.2691202202,4.78276518001
Lille,,,2275,Fazantestraat,,,21,51.2471667165,4.82741029651
Lille,,,2275,Boskant,,,32,51.2407951778,4.81927493582
Lille,,,2275,Kerkstraat,,,12,51.2385157318,4.82320747815
Lille,,,2275,Pastorijstraat,,,15,51.2655554005,4.78906378547
Lille,,,2275,Sneeuwkloklaan,,,8,51.2742893123,4.86979851041
Lille,,,2275,Brulens,,,58,51.2674260537,4.86291854411
Lille,,,2275,Eikenlaan,,,31,51.2391828515,4.82988758352
Lille,,,2275,Peerdskerkhofstraat,,,12,51.2396738756,4.82621696608
Lille,,,2275,Fazantestraat,,,32,51.2462579947,4.82666579519
Lille,,,2275,Neerhof,,,6,51.232911104,4.82663499354
Lille,,,2275,Zand,,,38,51.2661511386,4.80087840261
Lille,,,2275,Veldstraat,,,6,51.2397580959,4.81780919234
Lille,,,2275,Beersebaan,,,38,51.2713444521,4.86681843006
Lille,,,2275,Zittaartse heide,,,7,51.2272013816,4.82041215072
Lille,,,2275,Kapelstraat,,,44,51.2456978331,4.82492355473
Lille,,,2275,Veenzijde,,,20,51.2627110082,4.86405325416
Lille,,,2275,Moereind,,,67,51.2550581818,4.79096498402
Lille,,,2275,Dennenlaan,,,1,51.2604799348,4.79515847534
Lille,,,2275,Den Hert,,,28,51.2632402211,4.78616036694
Lille,,,2275,Zand,,,72,51.2620663591,4.80041353168
Lille,,,2275,Borze,,,11,51.2383811091,4.83612226256
Lille,,,2275,Koolmeesweg,,,11,51.2755748493,4.7946007399
Lille,,,2275,Bremstraat,,,16,51.2702391716,4.7922036938
Lille,,,2275,De Nefstraat,,,90,51.2705276092,4.87287680753
Lille,,,2275,Kloosterstraat,,,59A,,
Lille,,,2275,Laagland,,,8,51.2311117358,4.82863623247
Lille,,,2275,Bersegembaan,,,11,51.2698629665,4.78795514655
Lille,,,2275,Zagerijstraat,,,34,51.2331898357,4.82354190062
Lille,,,2275,Neerzand,,,10,51.2179021773,4.82729376555
Lille,,,2275,Achterste Moereind,,,11,51.2540198286,4.7957943878
Lille,,,2275,Balsakker,,,63,51.2372974316,4.81257177009
Lille,,,2275,Akkerstraat,,,51A,51.2474822606,4.8230011729
Lille,,,2275,Singel,,,29,51.2676301865,4.868496725
Lille,,,2275,Elzenhoek,,,7,51.2402881817,4.82690418366
Lille,,,2275,Elzenhoek,,,8,51.2402494677,4.82678151404
Lille,,,2275,Heggelaan,,,49,51.2221174868,4.83250890999
Lille,,,2275,Kabienstraat,,,2,,
Lille,,,2275,Koolmeesweg,,,11B,51.2757392037,4.79523564754
Lille,,,2275,Kosterstraat,,,34,51.2681629031,4.87429445218
Lille,,,2275,Seringenlaan,,,1,51.2608285253,4.78791870029
Lille,,,2275,Sparrenweg,,,4,51.2612898131,4.79579881962
Lille,,,2275,Sparrenweg,,,3,51.2611818715,4.7959455285
Lille,,,2275,Zand,,,9,51.269372538,4.80051846063
Lille,,,2275,Doolstraat,,,56,51.2601521089,4.86635923092
Lille,,,2275,Gebroeders De Winterstraat,,,36,51.2613644955,4.79110088142
Lille,,,2275,Poeyelheide,,,7,51.2541918741,4.86280061797
Lille,,,2275,Neerzand,,,11,51.2173062942,4.82718599251
Lille,,,2275,Vlinderweg,,,11,51.27461155,4.7929815096
Lille,,,2275,Broekzijstraat,,,93,51.2421527159,4.80439378255
Lille,,,2275,Vennestraat,,,63,51.2642893423,4.87195560473
Lille,,,2275,Hulsbos,,,66,51.2273301595,4.83052789118
Lille,,,2275,Pulsebaan,,,95,51.256277994,4.77957084667
Lille,,,2275,Kerkepad,,,65,51.2685702396,4.78157864082
Lille,,,2275,Beek,,,67,51.2342973952,4.83454339515
Lille,,,2275,Zittaart,,,10,51.2201322737,4.81660794148
Lille,,,2275,Kerkstraat,,,44,51.2382381748,4.82013508831
Lille,,,2275,Beek,,,41,51.236515298,4.83511598934
Lille,,,2275,Zand,,,71,51.2638163905,4.80213450921
Lille,,,2275,Hoogland,,,63,51.2349243588,4.83853361696
Lille,,,2275,Dorp,,,24,51.2279041022,4.8357781451
Lille,,,2275,Kerkstraat,,,13,,
Lille,,,2275,Pastorijstraat,,,49,51.2672174538,4.7924072856
Lille,,,2275,Stepke,,,11,51.2645989688,4.78179382238
Lille,,,2275,Middelveld,,,26,51.2681354046,4.87943666245
Lille,,,2275,Zittaartse heide,,,34,51.2265758128,4.81358470541
Lille,,,2275,Lichtaartsesteenweg,,,24,51.224891232,4.83659549909
Lille,,,2275,Heiend,,,48,51.2341207617,4.81793276894
Lille,,,2275,Nachtegalenstraat,,,38,51.2484893757,4.81996313606
Lille,,,2275,Veldstraat,,,5,51.2399027179,4.81776261797
Lille,,,2275,Beulk,,,64,51.2633456858,4.7800258276
Lille,,,2275,Broekzijstraat,,,18,51.2329506847,4.80868041636
Lille,,,2275,Wechelsebaan,,,129,51.2520521194,4.81497185262
Lille,,,2275,Balsakker,,,27,51.2383838515,4.81738211535
Lille,,,2275,Kruisweg,,,17,51.263439443,4.79331369742
Lille,,,2275,Herentalsesteenweg,,,32,51.2247453635,4.83292487844
Lille,,,2275,Kardinaal Cardijnlaan,,,28B,51.2319755203,4.8391368089
Lille,,,2275,Singel,,,5,51.2669617958,4.86696650356
Lille,,,2275,Broekzijstraat,,,109,51.2444701257,4.80492830636
Lille,,,2275,Tielenbaan,,,18,51.2372679613,4.82750532867
Lille,,,2275,Beulk,,,115,51.2578344008,4.78012005657
Lille,,,2275,Tielenbaan,,,113,51.2364723474,4.83991335071
Lille,,,2275,Beersebaan,,,120,51.2771317425,4.86416083942
Lille,,,2275,Leeuweriksstraat,,,4,51.2596686623,4.86277153647
Lille,,,2275,Hemeldonk,,,10A,51.2721201456,4.85527356688
Lille,,,2275,Vondelweg,,,21,51.264059629,4.8663010279
Lille,,,2275,Schoolstraat,,,71B,51.2695074312,4.86099656207
Lille,,,2275,Houtzijde,,,51,51.2526273744,4.83011322397
Lille,,,2275,Valvekenstraat,,,86,51.2531891591,4.82854364244
Lille,,,2275,Dorp,,,47,51.2293811643,4.83412226763
Lille,,,2275,Groeneweg,,,44,51.2479758087,4.82675115934
Lille,,,2275,Veldstraat,,,30,51.2401888193,4.81657944041
Lille,,,2275,Boelaart,,,21,51.2688796274,4.81058293361
Lille,,,2275,Zagerijstraat,,,48,51.233043052,4.82066240769
Lille,,,2275,S. Daneelsstraat,,,12,51.271893214,4.86787922767
Lille,,,2275,Beukenlaan,,,6,51.2291929739,4.81883379982
Lille,,,2275,De Nefstraat,,,46,51.2693015817,4.87025845845
Lille,,,2275,Dalenbergstraat,,,9,51.2664873659,4.79434788808
Lille,,,2275,Lindelostraat,,,8,51.2359001418,4.82447415151
Lille,,,2275,Rechtestraat,,,65A,,
Lille,,,2275,Rechtestraat,,,36,51.2398945377,4.82403170616
Lille,,,2275,Boskant,,,41,51.241486992,4.81767737907
Lille,,,2275,Oostmalsebaan,,,6,51.264170405,4.78507142596
Lille,,,2275,Achterstenhoek,,,2,51.2478295679,4.81398454189
Lille,,,2275,Schoorstraat,,,20,51.2789536421,4.88048356562
Lille,,,2275,Lindelostraat,,,13,51.2357328388,4.8238051465
Lille,,,2275,Heymansstraat,,,6,,
Lille,,,2275,De Dalen,,,27,51.2681093747,4.78999211343
Lille,,,2275,Herentalsesteenweg,,,7,,
Lille,,,2275,Beerseheide,,,31,51.291032953,4.83737065614
Lille,,,2275,Koolmeesweg,,,15A,51.276562418,4.79481958534
Lille,,,2275,Nieuwstraat,,,8,51.2642964304,4.79182536812
Lille,,,2275,Biezenhoek,,,21,51.2307220038,4.83809162998
Lille,,,2275,Hemeldonk,,,2,51.2719174493,4.85788897376
Lille,,,2275,Oevelenberg,,,36,51.2628537885,4.82277751245
Lille,,,2275,Boskapelstraat,,,8,51.2375728673,4.82111633699
Lille,,,2275,Kosterstraat,,,50,51.2693991929,4.87517118195
Lille,,,2275,Heikant,,,123,51.2277460143,4.82249406309
Lille,,,2275,Heiend,,,60,51.2336784246,4.81661086368
Lille,,,2275,Groeneweg,,,47,51.2485570215,4.82505069503
Lille,,,2275,Zittaartse heide,,,20,51.2274786847,4.81753440693
Lille,,,2275,Heiend,,,7,51.2357785917,4.8259690616
Lille,,,2275,Beukenlaan,,,10,51.2290839735,4.81788158717
Lille,,,2275,Beukenlaan,,,33,51.2280274055,4.81166237585
Lille,,,2275,Klophamer,,,20,51.2519708104,4.8399862193
Lille,,,2275,Groesaard,,,13,51.2320306543,4.85527977768
Lille,,,2275,Turnhoutsebaan,,,23,51.2736754929,4.88020911229
Lille,,,2275,Rodenheide,,,18,51.2828053954,4.79220478581
Lille,,,2275,Haestakkers,,,34,51.2256510943,4.83970062038
Lille,,,2275,Oevelenberg,,,28,51.2610041664,4.8219079292
Lille,,,2275,Valvekenstraat,,,52,51.2534616673,4.82402324362
Lille,,,2275,Hemeldonk,,,78,51.2738772865,4.84770227966
Lille,,,2275,Zavelstraat,,,10,51.2320014516,4.82068894605
Lille,,,2275,Oostmalsebaan,,,18,51.2648558041,4.78419301207
Lille,,,2275,Doolstraat,,,27,51.2618528053,4.86940425885
Lille,,,2275,Messemakersstraat,,,43,51.2586355755,4.86327641657
Lille,,,2275,Wijngaard,,,8,51.22611791,4.83754461127
Lille,,,2275,Heikant,,,57,51.2295256813,4.82898977766
Lille,,,2275,Rolleken,,,24,51.2675382293,4.83429357443
Lille,,,2275,Vennestraat,,,30,51.2659556851,4.86937878571
Lille,,,2275,Molenpad,,,20,51.2720442575,4.869803557
Lille,,,2275,Wetschot,,,40,51.2858784127,4.81414325334
Lille,,,2275,Zittaartse heide,,,30,51.2270196238,4.81497754198
Lille,,,2275,Beeldekens,,,1,51.2246195402,4.83189067509
Lille,,,2275,Lichtaartsesteenweg,,,65,51.2229799383,4.83959472886
Lille,,,2275,Zand,,,67,51.264071112,4.80211252722
Lille,,,2275,Houtakkerstraat,,,3,51.2697181175,4.86340843208
Lille,,,2275,Heymansstraat,,,3,51.2636709705,4.78704245655
Lille,,,2275,Kaulildijk,,,5,,
Lille,,,2275,De Nefstraat,,,40,51.2692440552,4.86985592485
Lille,,,2275,Steenrijen,,,3,51.2457960726,4.83841136912
Lille,,,2275,Singel,,,20,51.2682332368,4.86772676168
Lille,,,2275,Sept,,,8,51.2684997992,4.78128744103
Lille,,,2275,Visbeekbaan,,,32,51.2674062263,4.79134831809
Lille,,,2275,Bergske,,,12,51.2308145405,4.83431097423
Lille,,,2275,Kaulildijk,,,18,51.2709495748,4.78805464136
Lille,,,2275,Heikant,,,54,51.2296810766,4.82820921733
Lille,,,2275,Nieuwstraat,,,7,51.264374122,4.79239341895
Lille,,,2275,Stepke,,,25,51.2646357146,4.78009812572
Lille,,,2275,Rozenlaan,,,22,51.2649921371,4.86699369061
Lille,,,2275,Heerle,,,11,51.2172900508,4.86587043086
Lille,,,2275,Poeyelheide,,,25,,
Lille,,,2275,Boonhof,,,22,51.2592851357,4.78751127511
Lille,,,2275,Pastorijstraat,,,33,51.2668682019,4.7912424191
Lille,,,2275,Gierlebaan,,,80,51.246196782,4.8316703526
Lille,,,2275,Poederleese weg,,,76,51.2335493619,4.8291130349
Lille,,,2275,Zagerijstraat,,,37B,51.2326426541,4.81973492077
Lille,,,2275,Vlinderweg,,,19,51.2748394531,4.79163871001
Lille,,,2275,Kapelstraat,,,15,51.2440972221,4.82372053664
Lille,,,2275,De Nefstraat,,,61,51.2703798666,4.8715198437
Lille,,,2275,Vennestraat,,,74,51.2630904768,4.87207931227
Lille,,,2275,Borgstraat,,,7,51.2593290779,4.78553176923
Lille,,,2275,Doolstraat,,,24,51.2622231277,4.86887387317
Lille,,,2275,Boskapelstraat,,,39,,
Lille,,,2275,Balsakker,,,18,51.2388482572,4.81826449349
Lille,,,2275,De Nefstraat,,,72,51.2700020625,4.87171492886
Lille,,,2275,Oude Baan,,,11,51.2692581947,4.87158495004
Lille,,,2275,Oostmalsebaan,,,35,51.2649460803,4.78341600367
Lille,,,2275,Broekzijstraat,,,84,51.2437220084,4.80544127217
Lille,,,2275,Kapelstraat,,,16,51.2439188439,4.82485141034
Lille,,,2275,De Dalen,,,46,,
Lille,,,2275,Messemakersstraat,,,51,51.2578669765,4.86237265077
Lille,,,2275,Hazenpad,,,5,51.2919703031,4.83860406319
Lille,,,2275,Eigenaarsstraat,,,23,51.2700584419,4.86906229071
Lille,,,2275,Broekzijstraat,,,5,51.2317712184,4.81113305823
Lille,,,2275,Dr.Tricotstraat,,,9,51.2284097138,4.83865397922
Lille,,,2275,Herentalsesteenweg,,,57,51.223230635,4.8317746542
Lille,,,2275,Blommerschotsebaan,,,5,51.2645423705,4.77956849386
Lille,,,2275,Wagemansstraat,,,83,51.2562775387,4.79748175708
Lille,,,2275,Schoorstraat,,,23,51.2795573798,4.87665104761
Lille,,,2275,Herentalsesteenweg,,,92,51.2199171016,4.82746661876
Lille,,,2275,Varendreef,,,10,51.2738431735,4.80831927123
Lille,,,2275,Oude Baan,,,8,51.2690133705,4.87244573242
Lille,,,2275,Heikant,,,70,51.2293659814,4.82690276467
Lille,,,2275,Zittaart,,,5,51.2206156286,4.81345862227
Lille,,,2275,De Dijken,,,3,51.2443820239,4.82694062378
Lille,,,2275,Kapelstraat,,,32,51.244861658,4.82459184811
Lille,,,2275,Heerle,,,23,51.2140239927,4.86626591297
Lille,,,2275,Heerle,,,67,51.2189343227,4.86772720526
Lille,,,2275,Lozijde,,,5,51.2722588722,4.87426474596
Lille,,,2275,Slaaplaken,,,3,51.2274867147,4.83501737904
Lille,,,2275,Beersebaan,,,103,51.2736434433,4.86570139404
